heart_rate,eda,body_temp,bvp,cluster,stress_level
66.88,1.29448,35.45,82.85,1,Low Stress
66.87,1.29448,35.45,110.28,1,Low Stress
66.85,1.295762,35.43,141.41,1,Low Stress
66.88,1.302168,35.43,173.31,1,Low Stress
66.92,1.304731,35.43,201.49,1,Low Stress
66.97,1.306012,35.43,222.2,1,Low Stress
67.02,1.306012,35.41,234.65,1,Low Stress
67.07,1.306012,35.41,241.42,1,Low Stress
67.12,1.306012,35.41,247.43,1,Low Stress
67.18,1.304731,35.41,258.1,1,Low Stress
67.27,1.304731,35.41,277.04,1,Low Stress
67.42,1.30345,35.41,303.67,1,Low Stress
67.57,1.30345,35.41,332.2,1,Low Stress
67.77,1.30345,35.41,352.64,1,Low Stress
67.98,1.302168,35.43,354.22,1,Low Stress
68.2,1.302168,35.43,330.54,1,Low Stress
68.4,1.30345,35.43,283.31,1,Low Stress
68.58,1.30345,35.43,221.96,1,Low Stress
68.77,1.302168,35.41,159.42,1,Low Stress
68.9,1.30345,35.41,105.82,1,Low Stress
69.08,1.302168,35.41,64.22,1,Low Stress
69.28,1.300887,35.41,30.83,1,Low Stress
69.48,1.299606,35.45,-1.07,1,Low Stress
69.72,1.300887,35.45,-36.67,1,Low Stress
69.85,1.300887,35.45,-77.42,1,Low Stress
69.93,1.298324,35.45,-122.3,1,Low Stress
70.07,1.299606,35.43,-170.37,1,Low Stress
70.15,1.300887,35.43,-221.68,1,Low Stress
70.23,1.302168,35.43,-275.92,1,Low Stress
70.32,1.30345,35.43,-329.83,1,Low Stress
70.45,1.30345,35.43,-376.49,1,Low Stress
70.6,1.302168,35.43,-407.8,1,Low Stress
70.67,1.30345,35.43,-418.75,1,Low Stress
70.72,1.304731,35.43,-410.52,1,Low Stress
70.75,1.306012,35.45,-389.76,1,Low Stress
70.82,1.308575,35.45,-364.62,1,Low Stress
70.85,1.311138,35.45,-340.13,1,Low Stress
70.88,1.311138,35.45,-316.35,1,Low Stress
70.9,1.309856,35.43,-289.96,1,Low Stress
70.87,1.309856,35.43,-257.83,1,Low Stress
71.03,1.308575,35.43,-219.67,1,Low Stress
71.23,1.307294,35.43,-178.14,1,Low Stress
71.42,1.306012,35.43,-136.82,1,Low Stress
71.63,1.30345,35.43,-97.57,1,Low Stress
71.85,1.299606,35.43,-59.23,1,Low Stress
72.27,1.299606,35.43,-18.54,1,Low Stress
72.67,1.297043,35.43,27.16,1,Low Stress
73.1,1.295762,35.43,77.25,1,Low Stress
73.55,1.293199,35.43,126.73,1,Low Stress
74.0,1.293199,35.43,167.62,1,Low Stress
74.45,1.290636,35.47,192.92,1,Low Stress
75.05,1.290636,35.47,200.51,1,Low Stress
75.6,1.289355,35.47,195.09,1,Low Stress
76.13,1.288074,35.47,186.16,1,Low Stress
76.68,1.289355,35.45,182.68,1,Low Stress
77.23,1.289355,35.45,187.36,1,Low Stress
77.8,1.288074,35.45,194.55,1,Low Stress
78.35,1.288074,35.45,193.17,1,Low Stress
78.88,1.286792,35.45,173.5,1,Low Stress
79.37,1.289355,35.45,133.5,1,Low Stress
79.73,1.290636,35.45,80.61,1,Low Stress
80.12,1.289355,35.45,27.81,1,Low Stress
80.47,1.290636,35.45,-13.63,1,Low Stress
80.73,1.289355,35.45,-40.02,1,Low Stress
81.0,1.288074,35.45,-56.13,1,Low Stress
81.25,1.286792,35.45,-70.56,1,Low Stress
81.48,1.285511,35.49,-89.44,1,Low Stress
81.67,1.291918,35.49,-112.03,1,Low Stress
81.7,1.289355,35.49,-131.33,1,Low Stress
81.78,1.290636,35.49,-138.54,1,Low Stress
81.85,1.29448,35.47,-127.95,1,Low Stress
81.88,1.289355,35.47,-99.36,1,Low Stress
81.9,1.29448,35.47,-56.83,1,Low Stress
81.87,1.299606,35.47,-5.35,1,Low Stress
81.8,1.306012,35.47,51.31,1,Low Stress
81.82,1.311138,35.47,110.37,1,Low Stress
81.9,1.309856,35.47,167.9,1,Low Stress
81.88,1.316263,35.47,217.21,1,Low Stress
81.82,1.3137,35.49,249.8,1,Low Stress
81.78,1.314982,35.49,258.78,1,Low Stress
81.72,1.311138,35.49,242.09,1,Low Stress
81.38,1.308575,35.49,203.73,1,Low Stress
81.08,1.30345,35.47,152.54,1,Low Stress
80.77,1.300887,35.47,98.91,1,Low Stress
80.55,1.298324,35.47,51.8,1,Low Stress
80.35,1.299606,35.47,17.02,1,Low Stress
80.12,1.304731,35.45,-3.42,1,Low Stress
79.88,1.289355,35.45,-11.52,1,Low Stress
79.68,1.28423,35.45,-13.29,1,Low Stress
79.43,1.281667,35.45,-17.89,1,Low Stress
79.15,1.279104,35.49,-34.66,1,Low Stress
78.82,1.286792,35.49,-68.9,1,Low Stress
78.47,1.285511,35.49,-118.71,1,Low Stress
78.13,1.277823,35.49,-175.02,1,Low Stress
77.82,1.261166,35.47,-225.23,1,Low Stress
77.48,1.257322,35.47,-258.95,1,Low Stress
77.2,1.258603,35.47,-272.28,1,Low Stress
76.87,1.261166,35.47,-268.17,1,Low Stress
76.55,1.259884,35.5,-253.8,1,Low Stress
76.43,1.258603,35.5,-236.98,1,Low Stress
76.23,1.257322,35.5,-224.19,1,Low Stress
76.02,1.258603,35.5,-220.97,1,Low Stress
75.85,1.249634,35.49,-232.28,1,Low Stress
75.68,1.24579,35.49,-261.43,1,Low Stress
75.52,1.307294,35.49,-307.66,1,Low Stress
75.18,1.302168,35.49,-363.92,1,Low Stress
74.85,1.616094,35.49,-417.68,1,Low Stress
74.47,1.548283,35.49,-454.83,1,Low Stress
74.07,1.309955,35.49,-465.31,1,Low Stress
73.65,1.28561,35.49,-446.91,1,Low Stress
73.18,1.306111,35.5,-405.38,1,Low Stress
72.67,1.306111,35.5,-350.78,1,Low Stress
72.18,1.297142,35.5,-292.49,1,Low Stress
71.72,1.284329,35.5,-236.11,1,Low Stress
71.23,1.279203,35.5,-182.72,1,Low Stress
70.77,1.272797,35.5,-130.64,1,Low Stress
70.27,1.267671,35.5,-77.69,1,Low Stress
69.75,1.263827,35.5,-22.74,1,Low Stress
69.23,1.257421,35.5,34.12,1,Low Stress
68.77,1.258702,35.5,91.98,1,Low Stress
68.42,1.261265,35.5,150.08,1,Low Stress
68.05,1.261265,35.5,207.83,1,Low Stress
67.72,1.25614,35.53,264.86,1,Low Stress
67.43,1.254858,35.53,320.92,1,Low Stress
67.15,1.249733,35.53,375.96,1,Low Stress
66.87,1.24717,35.53,430.07,1,Low Stress
66.6,1.279203,35.53,484.16,1,Low Stress
66.4,1.298423,35.53,540.23,1,Low Stress
66.35,1.318925,35.53,601.16,1,Low Stress
66.2,1.297142,35.53,669.61,1,Low Stress
66.03,1.28561,35.53,746.06,1,Low Stress
65.88,1.274078,35.53,827.12,1,Low Stress
65.75,1.263827,35.53,905.19,1,Low Stress
65.62,1.220262,35.53,970.15,1,Low Stress
65.52,1.17926,35.53,1012.56,1,Low Stress
65.33,1.172853,35.53,1027.02,1,Low Stress
65.05,1.149789,35.53,1013.97,1,Low Stress
64.9,1.142101,35.53,978.89,1,Low Stress
64.75,1.15107,35.5,929.52,1,Low Stress
64.6,1.165165,35.5,872.62,1,Low Stress
64.42,1.18951,35.5,811.92,1,Low Stress
64.47,1.195917,35.5,748.14,1,Low Stress
64.48,1.213856,35.53,680.47,1,Low Stress
64.5,1.226669,35.53,608.4,1,Low Stress
64.53,1.262546,35.53,532.68,1,Low Stress
64.58,1.276641,35.53,455.21,1,Low Stress
64.62,1.279203,35.55,378.08,1,Low Stress
64.63,1.322769,35.55,302.9,1,Low Stress
64.62,1.294579,35.55,230.68,1,Low Stress
64.65,1.292017,35.55,162.2,1,Low Stress
64.68,1.293298,35.53,98.55,1,Low Stress
64.78,1.297142,35.53,41.15,1,Low Stress
64.93,1.258702,35.53,-8.39,1,Low Stress
65.1,1.231794,35.53,-48.95,1,Low Stress
65.27,1.199761,35.53,-80.24,1,Low Stress
65.47,1.157477,35.53,-103.07,1,Low Stress
65.62,1.110068,35.53,-118.94,1,Low Stress
65.78,1.097254,35.53,-129.63,1,Low Stress
65.97,1.072909,35.55,-136.55,1,Low Stress
65.95,1.078035,35.55,-140.49,1,Low Stress
66.0,1.076753,35.55,-141.66,1,Low Stress
66.0,1.072909,35.55,-139.99,1,Low Stress
66.0,1.052408,35.53,-135.59,1,Low Stress
65.98,1.029344,35.53,-129.01,1,Low Stress
65.98,1.031907,35.53,-121.18,1,Low Stress
66.0,1.031907,35.53,-113.17,1,Low Stress
66.02,1.026781,35.53,-105.82,1,Low Stress
66.05,1.0255,35.53,-99.63,1,Low Stress
66.08,1.022937,35.53,-94.82,1,Low Stress
66.15,1.013968,35.53,-91.67,1,Low Stress
66.23,1.007561,35.55,-90.71,1,Low Stress
66.3,1.002436,35.55,-92.9,1,Low Stress
66.42,0.990904,35.55,-99.25,1,Low Stress
66.55,0.98706,35.55,-110.36,1,Low Stress
66.68,0.992185,35.55,-126.09,1,Low Stress
66.85,0.997311,35.55,-145.39,1,Low Stress
67.02,0.984497,35.55,-166.68,1,Low Stress
67.2,0.971684,35.55,-188.61,1,Low Stress
67.37,0.957589,35.55,-210.69,1,Low Stress
67.5,0.955027,35.55,-233.39,1,Low Stress
67.62,0.938369,35.55,-257.73,1,Low Stress
67.73,0.958772,35.55,-284.51,1,Low Stress
67.85,0.962616,35.57,-313.6,1,Low Stress
67.97,0.958772,35.57,-343.76,1,Low Stress
68.03,0.94724,35.57,-372.81,1,Low Stress
68.08,0.943396,35.57,-398.14,1,Low Stress
68.13,0.936989,35.55,-416.92,1,Low Stress
68.15,0.930582,35.55,-426.17,1,Low Stress
68.15,0.934426,35.55,-422.89,1,Low Stress
68.17,0.945958,35.55,-404.78,1,Low Stress
68.2,0.956209,35.55,-371.5,1,Low Stress
68.23,0.96646,35.55,-325.96,1,Low Stress
68.3,0.974148,35.55,-274.48,1,Low Stress
68.4,0.980554,35.55,-225.21,1,Low Stress
68.48,1.017713,35.57,-185.17,1,Low Stress
68.58,1.086905,35.57,-157.21,1,Low Stress
68.7,1.157378,35.57,-138.87,1,Low Stress
68.77,1.163785,35.57,-124.09,1,Low Stress
68.85,1.158659,35.57,-106.79,1,Low Stress
68.9,1.158659,35.57,-84.58,1,Low Stress
68.97,1.158659,35.57,-60.64,1,Low Stress
69.05,1.126626,35.57,-42.16,1,Low Stress
69.1,1.153534,35.59,-36.62,1,Low Stress
69.15,1.144565,35.59,-47.88,1,Low Stress
69.18,1.139439,35.59,-74.13,1,Low Stress
69.2,1.131751,35.59,-108.74,1,Low Stress
69.22,1.125345,35.57,-143.61,1,Low Stress
69.23,1.124063,35.57,-172.55,1,Low Stress
69.27,1.133033,35.57,-192.91,1,Low Stress
69.27,1.131751,35.57,-204.84,1,Low Stress
69.27,1.11125,35.55,-209.05,1,Low Stress
69.23,1.107406,35.55,-205.07,1,Low Stress
69.2,1.104843,35.55,-191.43,1,Low Stress
69.17,1.103562,35.55,-167.67,1,Low Stress
69.13,1.098437,35.57,-136.48,1,Low Stress
69.05,1.098437,35.57,-103.91,1,Low Stress
69.07,1.094593,35.57,-77.18,1,Low Stress
69.2,1.089467,35.57,-61.08,1,Low Stress
69.25,1.083061,35.57,-55.29,1,Low Stress
69.3,1.080498,35.57,-54.28,1,Low Stress
69.23,1.153534,35.57,-50.64,1,Low Stress
69.18,1.131751,35.57,-39.54,1,Low Stress
69.08,1.122782,35.53,-21.9,1,Low Stress
68.98,1.121501,35.53,-4.18,1,Low Stress
68.87,1.120219,35.53,5.27,1,Low Stress
68.75,1.118938,35.53,1.03,1,Low Stress
68.72,1.118938,35.53,-16.41,1,Low Stress
68.62,1.120219,35.53,-41.11,1,Low Stress
68.63,1.122782,35.53,-65.07,1,Low Stress
68.55,1.124063,35.53,-82.91,1,Low Stress
68.47,1.126626,35.53,-94.61,1,Low Stress
68.4,1.127907,35.53,-105.24,1,Low Stress
68.3,1.131751,35.53,-122.15,1,Low Stress
68.18,1.133033,35.53,-150.87,1,Low Stress
68.03,1.134314,35.55,-192.38,1,Low Stress
67.83,1.135595,35.55,-242.97,1,Low Stress
67.63,1.136877,35.55,-296.27,1,Low Stress
67.42,1.136877,35.55,-345.93,1,Low Stress
67.23,1.136877,35.5,-387.66,1,Low Stress
67.12,1.136877,35.5,-419.6,1,Low Stress
66.98,1.139439,35.5,-441.47,1,Low Stress
66.8,1.139439,35.5,-453.59,1,Low Stress
66.65,1.140721,35.53,-456.43,1,Low Stress
66.48,1.143283,35.53,-450.8,1,Low Stress
66.4,1.142002,35.53,-438.21,1,Low Stress
66.28,1.140721,35.53,-421.02,1,Low Stress
66.17,1.140721,35.53,-402.09,1,Low Stress
66.08,1.139439,35.53,-384.24,1,Low Stress
65.92,1.142002,35.53,-369.73,1,Low Stress
65.77,1.143283,35.53,-359.95,1,Low Stress
65.62,1.142002,35.55,-355.15,1,Low Stress
65.48,1.140721,35.55,-354.28,1,Low Stress
65.35,1.142002,35.55,-354.94,1,Low Stress
65.23,1.140721,35.55,-353.85,1,Low Stress
65.13,1.136877,35.49,-347.58,1,Low Stress
65.02,1.138158,35.49,-333.79,1,Low Stress
64.9,1.138158,35.49,-312.18,1,Low Stress
64.8,1.136877,35.49,-284.54,1,Low Stress
64.7,1.136877,35.5,-253.91,1,Low Stress
64.67,1.134314,35.5,-223.06,1,Low Stress
64.63,1.135595,35.5,-193.46,1,Low Stress
64.6,1.131751,35.5,-164.94,1,Low Stress
64.6,1.129189,35.5,-136.11,1,Low Stress
64.58,1.129189,35.5,-105.44,1,Low Stress
64.57,1.127907,35.5,-72.26,1,Low Stress
64.58,1.129189,35.5,-36.78,1,Low Stress
64.63,1.126626,35.5,0.37,1,Low Stress
64.7,1.125345,35.5,38.11,1,Low Stress
64.77,1.122782,35.5,74.44,1,Low Stress
64.82,1.122782,35.5,105.68,1,Low Stress
64.88,1.120219,35.5,126.55,1,Low Stress
64.98,1.120219,35.5,131.75,1,Low Stress
65.08,1.120219,35.5,118.53,1,Low Stress
65.2,1.121501,35.5,88.96,1,Low Stress
65.3,1.125345,35.49,50.26,1,Low Stress
65.4,1.134314,35.49,12.39,1,Low Stress
65.4,1.145846,35.49,-15.85,1,Low Stress
65.32,1.165066,35.49,-30.2,1,Low Stress
65.28,1.185567,35.53,-31.94,1,Low Stress
65.23,1.204787,35.53,-25.94,1,Low Stress
65.3,1.220163,35.53,-17.34,1,Low Stress
65.37,1.232976,35.53,-8.94,1,Low Stress
65.43,1.239383,35.5,-0.65,1,Low Stress
65.5,1.239383,35.5,9.05,1,Low Stress
65.55,1.234258,35.5,20.98,1,Low Stress
65.6,1.229132,35.5,34.21,1,Low Stress
65.57,1.232976,35.5,46.6,1,Low Stress
65.58,1.229132,35.5,56.35,1,Low Stress
65.48,1.224007,35.5,63.57,1,Low Stress
65.47,1.208631,35.5,70.38,1,Low Stress
65.47,1.18813,35.5,79.92,1,Low Stress
65.47,1.18813,35.5,95.02,1,Low Stress
65.48,1.184286,35.5,116.99,1,Low Stress
65.5,1.183004,35.5,144.95,1,Low Stress
65.57,1.176598,35.5,176.74,1,Low Stress
65.65,1.171473,35.5,209.87,1,Low Stress
65.73,1.16891,35.5,242.85,1,Low Stress
65.82,1.165066,35.5,275.72,1,Low Stress
65.88,1.163785,35.5,309.83,1,Low Stress
65.92,1.161222,35.5,346.96,1,Low Stress
65.98,1.158659,35.5,388.63,1,Low Stress
66.05,1.157378,35.5,435.95,1,Low Stress
66.18,1.152253,35.49,489.48,1,Low Stress
66.35,1.14969,35.49,549.3,1,Low Stress
66.62,1.148409,35.49,614.48,1,Low Stress
66.85,1.144565,35.49,682.34,1,Low Stress
67.1,1.142002,35.49,747.82,1,Low Stress
67.3,1.142002,35.49,803.82,1,Low Stress
67.57,1.139439,35.49,842.41,1,Low Stress
67.83,1.136877,35.49,857.34,1,Low Stress
68.08,1.135595,35.49,846.44,1,Low Stress
68.3,1.131751,35.49,811.75,1,Low Stress
68.47,1.131751,35.49,758.87,1,Low Stress
68.6,1.129189,35.49,694.51,1,Low Stress
68.73,1.126626,35.49,624.6,1,Low Stress
68.88,1.124063,35.49,552.97,1,Low Stress
69.03,1.121501,35.49,481.4,1,Low Stress
69.18,1.118938,35.49,410.01,1,Low Stress
69.33,1.118938,35.5,338.92,1,Low Stress
69.45,1.116375,35.5,269.14,1,Low Stress
69.55,1.113813,35.5,201.41,1,Low Stress
69.62,1.11125,35.5,135.69,1,Low Stress
69.67,1.11125,35.5,69.85,1,Low Stress
69.7,1.108687,35.5,1.61,1,Low Stress
69.73,1.107406,35.5,-69.51,1,Low Stress
69.7,1.106125,35.5,-139.6,1,Low Stress
69.63,1.103562,35.49,-200.49,1,Low Stress
69.53,1.103562,35.49,-241.94,1,Low Stress
69.42,1.102281,35.49,-256.11,1,Low Stress
69.33,1.099718,35.49,-243.09,1,Low Stress
69.23,1.098437,35.49,-210.42,1,Low Stress
69.1,1.095874,35.49,-170.99,1,Low Stress
68.98,1.094593,35.49,-134.83,1,Low Stress
68.85,1.093311,35.49,-105.03,1,Low Stress
68.72,1.09203,35.5,-77.8,1,Low Stress
68.58,1.090749,35.5,-47.39,1,Low Stress
68.47,1.089467,35.5,-19.67,1,Low Stress
68.35,1.088186,35.5,-5.24,1,Low Stress
68.22,1.085623,35.5,-16.22,1,Low Stress
68.1,1.086905,35.5,-56.67,1,Low Stress
68.02,1.084342,35.5,-121.07,1,Low Stress
67.93,1.083061,35.5,-194.75,1,Low Stress
67.88,1.081779,35.49,-263.26,1,Low Stress
67.83,1.080498,35.49,-314.5,1,Low Stress
67.8,1.077935,35.49,-349.54,1,Low Stress
67.77,1.076654,35.49,-371.1,1,Low Stress
67.73,1.077935,35.49,-378.26,1,Low Stress
67.75,1.075373,35.49,-367.7,1,Low Stress
67.77,1.076654,35.49,-334.59,1,Low Stress
67.77,1.074091,35.49,-280.0,1,Low Stress
67.82,1.07281,35.5,-208.36,1,Low Stress
67.73,1.07281,35.5,-128.5,1,Low Stress
67.62,1.071529,35.5,-49.45,1,Low Stress
67.52,1.070247,35.5,22.73,1,Low Stress
67.45,1.068966,35.49,87.77,1,Low Stress
67.38,1.068966,35.49,149.38,1,Low Stress
67.38,1.067685,35.49,201.69,1,Low Stress
67.45,1.067685,35.49,253.55,1,Low Stress
67.5,1.066403,35.5,295.52,1,Low Stress
67.55,1.065122,35.5,317.06,1,Low Stress
67.52,1.063841,35.5,309.26,1,Low Stress
67.57,1.063841,35.5,268.79,1,Low Stress
67.5,1.061278,35.5,198.26,1,Low Stress
67.4,1.061278,35.5,105.35,1,Low Stress
67.17,1.059997,35.5,-0.11,1,Low Stress
67.03,1.059997,35.5,-108.81,1,Low Stress
66.9,1.059997,35.49,-211.11,1,Low Stress
66.78,1.068966,35.49,-300.66,1,Low Stress
66.8,1.067685,35.49,-370.17,1,Low Stress
66.78,1.068966,35.49,-414.09,1,Low Stress
66.77,1.067685,35.49,-430.14,1,Low Stress
66.53,1.068966,35.49,-420.85,1,Low Stress
66.3,1.066403,35.49,-392.4,1,Low Stress
66.07,1.065122,35.49,-352.52,1,Low Stress
65.87,1.063841,35.5,-308.22,1,Low Stress
65.68,1.063841,35.5,-262.82,1,Low Stress
65.52,1.061278,35.5,-219.04,1,Low Stress
65.4,1.059997,35.5,-177.05,1,Low Stress
65.32,1.058715,35.53,-136.73,1,Low Stress
65.25,1.056153,35.53,-98.32,1,Low Stress
65.2,1.057434,35.53,-62.19,1,Low Stress
65.15,1.056153,35.53,-27.8,1,Low Stress
65.1,1.052309,35.53,6.64,1,Low Stress
65.05,1.052309,35.53,44.0,1,Low Stress
64.98,1.049746,35.53,88.15,1,Low Stress
64.93,1.049746,35.53,140.44,1,Low Stress
64.88,1.048465,35.5,200.26,1,Low Stress
64.88,1.049746,35.5,263.01,1,Low Stress
64.88,1.047183,35.5,320.75,1,Low Stress
64.93,1.045902,35.5,364.44,1,Low Stress
65.02,1.045902,35.55,387.26,1,Low Stress
65.13,1.044621,35.55,387.25,1,Low Stress
65.23,1.043339,35.55,368.08,1,Low Stress
65.33,1.042058,35.55,337.46,1,Low Stress
65.43,1.039495,35.5,302.61,1,Low Stress
65.5,1.038214,35.5,268.2,1,Low Stress
65.53,1.039495,35.5,234.58,1,Low Stress
65.53,1.038214,35.5,199.19,1,Low Stress
65.53,1.039495,35.53,159.1,1,Low Stress
65.53,1.044621,35.53,113.06,1,Low Stress
65.5,1.048465,35.53,61.73,1,Low Stress
65.45,1.052309,35.53,6.28,1,Low Stress
65.42,1.057434,35.53,-52.98,1,Low Stress
65.38,1.058715,35.53,-116.94,1,Low Stress
65.37,1.058715,35.53,-185.47,1,Low Stress
65.35,1.059997,35.53,-255.11,1,Low Stress
65.33,1.057434,35.53,-318.19,1,Low Stress
65.3,1.056153,35.53,-364.16,1,Low Stress
65.28,1.052309,35.53,-383.25,1,Low Stress
65.28,1.051027,35.53,-370.23,1,Low Stress
65.25,1.047183,35.53,-326.38,1,Low Stress
65.35,1.045902,35.53,-258.69,1,Low Stress
65.5,1.043339,35.53,-177.23,1,Low Stress
65.65,1.040777,35.53,-92.39,1,Low Stress
65.75,1.039495,35.53,-13.35,1,Low Stress
65.83,1.038214,35.53,52.4,1,Low Stress
65.83,1.035651,35.53,99.3,1,Low Stress
65.75,1.03437,35.53,124.75,1,Low Stress
65.77,1.031807,35.5,130.52,1,Low Stress
65.77,1.031807,35.5,123.44,1,Low Stress
66.03,1.031807,35.5,114.31,1,Low Stress
66.25,1.030526,35.5,114.48,1,Low Stress
66.48,1.027964,35.53,131.81,1,Low Stress
66.63,1.027964,35.53,167.41,1,Low Stress
66.75,1.026682,35.53,215.26,1,Low Stress
66.8,1.025401,35.53,264.22,1,Low Stress
66.88,1.022838,35.57,301.61,1,Low Stress
66.97,1.024119,35.57,317.3,1,Low Stress
66.92,1.022838,35.57,306.93,1,Low Stress
66.88,1.021557,35.57,273.48,1,Low Stress
66.87,1.018994,35.57,226.19,1,Low Stress
67.08,1.018994,35.57,176.95,1,Low Stress
67.32,1.016431,35.57,135.26,1,Low Stress
67.57,1.016431,35.57,104.65,1,Low Stress
67.85,1.013869,35.57,82.32,1,Low Stress
68.2,1.013869,35.57,62.61,1,Low Stress
68.5,1.013869,35.57,41.86,1,Low Stress
68.73,1.010025,35.57,21.17,1,Low Stress
68.95,1.011306,35.57,4.96,1,Low Stress
69.2,1.008744,35.57,-3.01,1,Low Stress
69.37,1.007462,35.57,-3.92,1,Low Stress
69.62,1.006181,35.57,-4.34,1,Low Stress
69.83,1.006181,35.57,-12.34,1,Low Stress
70.05,1.0049,35.57,-32.48,1,Low Stress
70.3,1.003618,35.57,-62.27,1,Low Stress
70.6,1.002337,35.57,-93.27,1,Low Stress
70.92,1.001055,35.57,-116.21,1,Low Stress
71.23,0.997212,35.57,-126.31,1,Low Stress
71.6,0.998493,35.57,-125.57,1,Low Stress
71.92,0.997212,35.57,-120.28,1,Low Stress
72.22,0.997212,35.57,-116.5,1,Low Stress
72.45,0.994649,35.57,-116.14,1,Low Stress
72.7,0.994649,35.57,-117.29,1,Low Stress
72.92,0.994649,35.57,-117.06,1,Low Stress
73.13,0.993368,35.57,-114.76,1,Low Stress
73.37,0.993368,35.57,-113.27,1,Low Stress
73.63,0.992086,35.57,-117.23,1,Low Stress
73.93,0.992086,35.57,-129.5,1,Low Stress
74.3,0.990805,35.59,-148.59,1,Low Stress
74.6,0.989524,35.59,-169.29,0,Medium Stress
74.92,0.988242,35.59,-185.13,0,Medium Stress
75.22,0.988242,35.59,-193.46,0,Medium Stress
75.48,0.98568,35.59,-196.91,0,Medium Stress
75.75,0.986961,35.59,-201.48,0,Medium Stress
75.97,0.984398,35.59,-212.03,0,Medium Stress
76.2,0.983117,35.59,-228.17,0,Medium Stress
76.52,0.980554,35.57,-243.36,0,Medium Stress
76.67,0.980554,35.57,-247.93,0,Medium Stress
76.75,0.979273,35.57,-234.78,0,Medium Stress
76.82,0.97671,35.57,-202.12,0,Medium Stress
76.9,0.97671,35.59,-155.08,0,Medium Stress
77.02,0.97671,35.59,-101.98,0,Medium Stress
77.08,0.972866,35.59,-49.79,0,Medium Stress
77.1,0.972866,35.59,-0.8,0,Medium Stress
77.13,0.971585,35.59,47.44,0,Medium Stress
77.03,0.971585,35.59,99.09,0,Medium Stress
76.95,0.970304,35.59,158.04,0,Medium Stress
76.9,0.969022,35.59,217.82,0,Medium Stress
76.78,0.967741,35.61,270.97,0,Medium Stress
76.68,0.967741,35.61,307.55,0,Medium Stress
76.4,0.967741,35.61,319.51,0,Medium Stress
76.15,0.96646,35.61,303.92,0,Medium Stress
75.95,0.963897,35.59,263.99,0,Medium Stress
76.02,0.965178,35.59,207.41,0,Medium Stress
76.12,0.963897,35.59,143.27,0,Medium Stress
76.17,0.962616,35.59,78.94,0,Medium Stress
76.17,0.961334,35.61,18.15,0,Medium Stress
76.17,0.961334,35.61,-37.75,0,Medium Stress
76.18,0.961334,35.61,-89.25,0,Medium Stress
76.27,0.960053,35.61,-136.73,0,Medium Stress
76.38,0.960053,35.63,-179.67,0,Medium Stress
76.48,0.958772,35.63,-217.24,0,Medium Stress
76.57,0.956209,35.63,-249.52,0,Medium Stress
76.65,0.956209,35.63,-278.5,0,Medium Stress
76.68,0.953646,35.63,-308.0,0,Medium Stress
76.52,0.953646,35.63,-342.58,0,Medium Stress
76.45,0.952365,35.63,-384.36,0,Medium Stress
76.42,0.951084,35.63,-431.95,0,Medium Stress
76.38,0.948521,35.65,-479.25,0,Medium Stress
76.32,0.948521,35.65,-516.56,0,Medium Stress
76.33,0.94724,35.65,-533.98,0,Medium Stress
76.35,0.940833,35.65,-524.97,0,Medium Stress
76.43,0.942114,35.65,-488.95,0,Medium Stress
76.52,0.939552,35.65,-431.39,0,Medium Stress
76.57,0.93827,35.65,-361.31,0,Medium Stress
76.55,0.936989,35.65,-286.97,0,Medium Stress
76.53,0.935708,35.63,-213.58,0,Medium Stress
76.35,0.934426,35.63,-142.39,0,Medium Stress
76.08,0.933145,35.63,-72.53,0,Medium Stress
75.83,0.930582,35.63,-3.86,0,Medium Stress
75.6,0.931864,35.65,61.23,0,Medium Stress
75.45,0.929301,35.65,117.97,0,Medium Stress
75.28,0.929301,35.65,161.44,0,Medium Stress
75.32,0.92802,35.65,189.52,0,Medium Stress
75.38,0.92802,35.65,204.78,0,Medium Stress
75.4,0.925457,35.65,213.71,0,Medium Stress
75.4,0.924176,35.65,224.03,0,Medium Stress
75.43,0.922894,35.65,241.42,0,Medium Stress
75.38,0.921613,35.65,267.08,0,Medium Stress
75.42,0.920332,35.65,297.51,0,Medium Stress
75.43,0.91905,35.65,326.84,0,Medium Stress
75.45,0.917769,35.65,350.15,0,Medium Stress
75.45,0.917769,35.66,365.93,0,Medium Stress
75.43,0.917769,35.66,376.48,0,Medium Stress
75.45,0.915206,35.66,385.94,0,Medium Stress
75.42,0.913925,35.66,397.67,0,Medium Stress
75.33,0.913925,35.66,412.54,0,Medium Stress
75.4,0.912644,35.66,428.87,0,Medium Stress
75.48,0.912644,35.66,443.75,0,Medium Stress
75.53,0.912644,35.66,454.64,0,Medium Stress
75.55,0.911362,35.65,460.17,0,Medium Stress
75.5,0.9088,35.65,460.13,0,Medium Stress
75.62,0.9088,35.65,454.46,0,Medium Stress
75.75,0.9088,35.65,442.86,0,Medium Stress
75.93,0.904956,35.66,424.8,0,Medium Stress
76.3,0.904956,35.66,399.97,0,Medium Stress
76.68,0.903674,35.66,368.73,0,Medium Stress
77.07,0.904956,35.66,332.29,0,Medium Stress
77.42,0.902393,35.68,292.62,0,Medium Stress
77.8,0.901112,35.68,252.19,0,Medium Stress
78.17,0.901112,35.68,213.68,0,Medium Stress
78.48,0.89983,35.68,179.31,0,Medium Stress
78.75,0.89983,35.68,150.21,0,Medium Stress
